,TRD_NO,REQ_DD,CP_CD,CP_NM,GODS_NM,PAYR_SEQ,MPHN_NO,COMMC_CLF,AC_PAY_AMT,NPAY_YN,PAY_MTHD_CD,MM_LMT_AMT,REMD_LMT_AMT,ARS_AUTHTI_YN,PAYR_IP,SUB_IP_A,SUB_IP_B,SUB_IP_C,SUB_IP_D,FGPT,AGE,GNDR,FOREI_YN,SMS_RE_SND_CNT,AUTHTI_CLF_FLG,ACUM_RCPT_AMT,PAY_YM,SVC_CLF_NM,CP_M_CLF_NM,CP_S_CLF_NM,NPAY_AMT_24M,MAX_NPAY_CNT_24M,TRD_CNT_6M,REAL_TRD_CNT_6M,NIGHT_TRD_RT_6M,AVG_AMT_6M,MAX_LMT_3M_RT,NPAY_CNT_24M,NPAY_CNT_12MNTS,NPAY_AMT_60M,target
7520057,QbpbI4HNWY/vAJUfT/o7fXrCDs8ENwpHIIbshnOLU1c=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,294410,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520058,pQrPjAKWPhMk4TOUEgH7Ue9sXb6Fv75Dev6oSmt8tG4=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,277470,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520059,eObgnlCHJx2yP2rHvcJyLbdk2LyiXg+deOBI3WjMWjI=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,336760,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520060,Rma6LUJqieKG+V4n8fQizWGxdVe3VQCnCTC8sl34TuE=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,277470,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520061,AsK3cTXvx9eHZAB5KQWK/Ei25fBw12OWeojNMSzcZ4c=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,268230,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520062,u7nwtyolj2XMUqdbulVkBCvkEr5A1UZgbK0VOrhyX+c=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,302110,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520063,EEkqYapSO80Zv8YCOhA8Q1tlPVvLlZ0an4C4czVVm+o=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,344460,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520064,M8jQV+P2F7Pc2bz60Q8Kgk/Kgck/WQws2yPKJ8kgu+s=,20191025,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,480750,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520065,bcjsMLmVE04loIs36C9GEHkYJZUWD1og9H9Pyjp0lMQ=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,257450,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520066,SI8fWKsvdPW55UwGsOoT2FFWqnTfh08khhTf75siREQ=,20191028,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,228960,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520067,2TzpIC/zd8goabEB4oGUEDgv+08IJ7jl622IpS6jkAg=,20191025,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,488450,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520068,wFgEnqRQnsjYg1fGAO2jXOrkMVSMNMPzuy/nLuS9HHg=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,289020,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520069,x8ox0VL2EJFt5JDjnYk7gu/BJMaX/BBvnwgSiv/EN+k=,20191028,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,231270,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520070,GUJ/NsPWel2YH33LolCbnyjndMYFQGkuAw7zFBKDbzk=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,286710,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520071,jNKeocIx9gE/Ay6jC12soEjuDV+1Yf3/lJqKH14yQ3c=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,283630,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520072,7GkWKy73q43P8jd2fi2i4/z01spiS20UhZHqZaYZCqI=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,284400,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520073,JH1MUcaQUuwGXE0qPBwJ108fOeHNH4ICGAt1BeFzojM=,20191025,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,499230,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520074,O8NqgJOC3wwO++oMs7OP09S7r3qcodc9WSWoMYCef/U=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,287480,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520075,5Io93PP4h0Ji6MzAp2Qh+VPalQSTBuFtPN5e9eVjVnY=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,280550,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520076,PEFePXgK5MJDFs7CF50GxW2BolA52ErmnsvcWtmElp4=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,295950,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520077,hKQh+VgGP9ENNBa49T4yl5XfJj1V81RQaBuuo3LzQeM=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,376030,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520078,ZH2mOmLbvCgA9hL1WuL7UVQRpGus9pWjfTIgK40J/Rs=,20191028,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,219720,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520079,VHRedL8mv7wzxz/aR8BNXcOYF3T7cjIfkXVltF/d13E=,20191028,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,216640,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520080,KkFcRJ0cb1VcA+e7esu1OqzQ0adFXDlCBmryNqc+XgQ=,20191026,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,261300,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520081,eE4scceJ7h+ZJmjjoysHp0r2OldjHKw6ZZCqyMWAMUk=,20191028,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,209710,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520082,CbvLR8LWP+zjX+3DmFMYLAldP6IOjwnPExmj+Iz7ywE=,20191025,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,472280,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520083,4VRIEgo3Z9MW42+LcuU7R+SSuMg0NyHggCZFZeUsBEU=,20191025,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,470740,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
7520084,rwOz7/gXQu3Xcrnr9TxtTA0OQQkK0G/Pv8Ez46QPSHc=,20191027,gVrBeEr7BrRMGYPe8Yd+6Q==,lHeJucVgXIKTnEkx/7vAXbEsZF2wRSsYsdozoV8/7eM=,6U2JsVoyjwUx+ureYcVtGTMzxM/N5LpjcjIUvWUpEus=,9usv5x5bXf4qii/+D18+Sw==,HSI0PvWfLNfDk7Wh1Soq9w==,CKCCSK,770,N,,,394510,N,N3pi0r1WK9Zgd1mLP5kz5g==,PEF43yQA4EpIEqzs9gtCfw==,2DagCKiYjIHW7+39U/3egQ==,GCGlWWwaE06295JVc5U+UQ==,V9iJlaBjOnxvAh9Iv1lj3A==,"UNOOjIKGV/CGnyCK386aOj+3kWPtD9moieG6K1nf99E9iHet1cSfC77le8zDtDif
",40,F,N,0,S,770,201910,?îÏ????îÌÑ∞?åÏù∏Î®ºÌä∏,?åÏïÖ,0,0,0,0,0,0,0,0,0,0,0,
